"NU_INSCRICAO","NU_NOTA_MT"
"c1676445a478dba32efe4e63d338e42e67b774d2",NA
"eb1cab9547965a99618f70da6c9425892a6948d9",525.27432989226
"949385dd96347406dfa88d0f89d2f8791b9a58e7",429.897847529918
"4c30eee1465b7275f3bf48b66fdfff68bd250b82",500.514405333542
"130fc865cb3534e05e8caca3074fbeb6840005f8",NA
"be968b8358ef00d5e54ba86db05c6373a0585b67",534.250599017092
"a79252a30a98cb0b7c472126547f040b08f26258",614.520361434555
"bb2b5ab221a8ca4708ebe0322a7098416ac51d22",469.312202187019
"1f67a7ec61ff8813c631eb388bbc2f843cfc86b7",403.941752013933
"66d78d057ab3627525fd82e85ac00b8efdc8df54",469.47292867327
"d54dec655efe753f1e715ff5ff416637369e00d0",464.265328219569
"17ab920587eb707f4203be5ff472f66b2c53d923",548.123630098118
"44b612b18d7f2cdce190f2fb34d8a69dabdd0059",491.0877349951
"3aab0247cfc0611803a4623524d8d7df49d5fed1",NA
"27f82ae88fdea2909c87d075b92b7d39a42f8958",538.632425415455
"a3b66f8f6f16920747e21bd99fc1d919159e0b8e",NA
"34333ed47110024961ff7a95cc92900ab6fbdd33",698.944588547163
"e43b3be95a5a9179c73e5b5fa0e56a3df1603c77",450.894244629208
"4d488d7073ac347275200ae32a51711bcd02afdc",503.280638723839
"d311e97d7f0d58ad6989d84724823655565d71a7",442.232157742925
"ac0d980a0c34e3a4aadb587145cfc061ffe18481",400.506569645403
"ff63156e45c659f10e1353c75610a3d4d1d5ab18",424.404797979903
"a837456dd0f600b1b2f4791b6fb0442f78d95643",NA
"e50b29c963b6d69b0e61968b6258f32abbb7f294",391.463377322461
"a13340ac17856d0142d2ae499938d89891e8b019",465.875014458001
"c812369981a0fe8c2c188ce5ece4a3e09e9d4039",568.416587607203
"ddae524a901986af95a6f968911f4fe10a1314b0",457.072900428607
"52f5d10c4a84a8a77cdb6945f9188bd06d72d04e",NA
"7afeec2052379db0d69c869bab6784b20ea708c4",NA
"085204a06b7e7733d436301b4e205e67912350a2",510.567681647039
"83797d1bf8140346397218425aef1b72c0976645",501.752811863843
"a05e81a0c237e756cfd95a9d46c7190e17bca596",461.791529040156
"51a9cc25fc70bc7c41392f6e87b34112d5eab471",515.736905699481
"d0090b05a2653447578c8a82000c8a0d48175670",493.376105416375
"56c985d1dde932b77969703cecd82ad30fe42914",512.082186349912
"193d6e2ffd9eef392ec716659fdc23fac1d33116",431.607939685847
"71edcb6d78fbeb0509dab5efc8829fd557014af7",451.362672132386
"bb4ec0a4a66bea29328f27b05364af97a510cee0",680.476112067618
"8e6c319400800b218957a303350718efb973ea9c",379.314350287926
"7f3bb110e70011ed7c2479e9404340404dc649b4",NA
"36db7700a23587cdee5e5b41eacde957501f7695",NA
"10128c120f4898ffcb7defa6a353d136264e04d8",NA
"1450365abdd052add205010a15af2c5c97b59fe5",NA
"62ff4567eed9dbbc77520b29825c43acb97c4bfd",438.175797236279
"76f4bd882da18961986d93e1bdfe2a2762e72af2",581.516073989806
"133f7e7e0af4161437709761bb772e4b1b3889de",NA
"6a116bac93936e67788904c666d69fed02a72a0e",458.848227246284
"551d242608cca916b68554dd52926ac1fe622122",425.937856371873
"578439cb0f03559a3422164dc4b5eb10c8975956",NA
"6aa3e17c6bc83770c3d592e90f353c4be9fc0351",476.989602448703
"24ee1a0e120d5872b0756e448fdacd3bb933af7a",406.918285441433
"fb4535e6f0e5e2c398fc37a3203e693df2f80340",366.090268904375
"dfcec8071e189e24919822f22287ef0a0bc81386",482.364044259203
"88e671d571a8db540f7ce8724a5b841d8dcbfecc",444.899730272473
"7ee531e6fbb5ba260c3e4a0d428d55d503113e4b",496.364149736695
"d707bb21ea251e17f041c5ea8023aad7a24396fd",603.094261481851
"ef45345bb0b4a09db3155554390d1e2557609f42",595.746710349342
"8f0333d18936dba93abae9516251762a690a76d2",492.843505947315
"15cda79536b7294d3090e1a28f388dd0533ac14d",NA
"b09594efb645bbdc7abcab9db9bef4cd6952355b",NA
"b9f47d6949e5ba59c957e1e00fd80585f50293e8",414.500061684791
"855009e2ac74395d361c52ce889252b625a8aff2",NA
"4bacc9a0f16d3241892e0b898da16ff2b7ec6930",388.669174590747
"505b45f607e646d9e390d32c3c11d4395a14b409",579.867462635
"6c02912f351de7a84dcbc68aa622520ef2c40f0b",394.999029826584
"daa134e68ca7728634d98b64cb2df991c738eb93",NA
"25f51e1257b0beff9f9a395c02f60d0751ef2abc",NA
"54276226cd7702d18400870b3962b2ce4b20d175",624.044165968522
"9efc17958d1537e4f9208def7247264edd30cee7",588.268591350399
"a70a0c34d7b25af69134c15cd03b4e517c888b4b",496.646427085329
"8bc2e5e17c24713e2160cf694cb7beb794cd704f",434.447715991329
"c783511b0d8f3c4979b925ef479b06a2d18684d3",487.485755855206
"a2a3a6079e018f771c4feed5e8f156f12c75e94b",NA
"9f62bf62797fd75c90c77d288cf4fcf0d5b60bc9",516.409270531598
"0cee37077eb6a423d052323ea0deecebd51652f8",511.379408912979
"a7975835c800acde0cbe02137cd6d8e22eca8757",NA
"81e0c6398abd22369d6184a62668cfceaafe15e9",NA
"19c25266ec728a33a700f7cebc55f1448c370dbb",497.942196353513
"a017e2159876ee1ccaa0df4ec41b04198c764a72",NA
"c5531d2aa3fd138c8299965f439e41b537f651be",582.10218815379
"bef153124bfcc2ea04c1a5c6600dcabe1a706e95",546.606791310565
"00833d00c3781f59cf291f221da1427cf9f3e148",NA
"911882553e7600785185458e060737fc743906c6",407.173287384025
"ca60f71d600c3e3f971bf5670a613317af83802d",NA
"dd60acc7d78b126919997f3dfc3b3a2a3104aef5",NA
"79315b89adb4e53276af59042771ceb81447020b",508.628081564637
"40515e4d7e55b8b0c5d9e59c97270735d94629a2",515.760481882726
"f9e5ded4a55baba43219704c50f4951176ae5f86",581.354261416116
"78f0e8c308b8b48c6c1a537070647da6f5740177",506.764624398354
"02c111e501fd009c58948226c189da8000b6fc70",439.38364470335
"64b4038332016bb152a9b00df056f5729818e21f",539.009418262606
"38ae8c3d97f3d32957fbc666bf9ae82dc785ba04",396.457943116514
"5c378b023c3836ce7110247108b52a8e954d598f",457.954120614465
"c5ccff53bcdc34872e5cd5a3b5edc7e876c946b1",NA
"a4fdf2c550ee57562833e8bea6ef573283e2f322",416.164694824199
"41f00df481bbaa9a288fc8d83ebe024d1ed1176e",600.713192847091
"3a7a864b97d0b6ccf58c6b995100a3a6b0ec94e3",534.386851689148
"859a7c3966999ba2d1fc4ed84e2fe4470b8cf795",621.036147471386
"e71aabde890247e81e5a8be5f620cc9c0d0ccdee",445.084377260464
"568c7baa099d6c9183ec4cb664bffbdc984a50c5",482.238852751522
"b4632bbc26a61e21b64060871144ea1a473b50cc",NA
"b3efbaf38594d11da966cdf6867dedb2c0678db8",487.414060779719
"2dd3dd83210e8f80016107dc4face5ea65596f1b",506.715652830375
"f2ea0e27d9b9ce79c4da6d45791961feb1eda1ba",442.424279702638
"834dbfc0f334a9f715cb93673aa16f0c6a1d2c08",389.058925500802
"8925301dd87421e7c9e4eb2b35f5aab4de77fb1e",561.517340084553
"b0b5d64b5b3abcd1341741d6a335a34938934160",463.393650010565
"1eb28314e12d9f43451e0a4aef16d6dbaec22d6b",NA
"704fb62bd0b6566f9dde47a1474323f5c0696c28",464.651532109378
"9a13edb09bc41e15565c9266e4c384dd92491e53",NA
"1089167bde18f546a38bf32e537d0532d2eb6115",455.617437775605
"19e22e9c8981169ddad3e56e68bc150a43f7a950",466.44776430383
"05541f43ff280ec5ec115704592a5fabae668c7c",NA
"9ae5b1b7578f527337aca1c61cbc9e3221dbe6b6",545.032428834605
"e70776594f34315ec283b3c808440351850df0a8",515.139911171217
"6c48ad600a8846f96fe841e70b29e8526027957c",495.035904578143
"f66b663d03c71e1c5c06eebf8391bbc569ec4748",NA
"b74495dc73b8170e08569f50c37ef54f06cf5457",549.364567643746
"f4884b8499d061014beab58fc163df48c2c884fb",439.154211185307
"c60b5edc405d33d60582ba9939bfb23b2b25b583",454.253099171016
"275dbf5782d8cb4d2b444ef0a80782d9edef9307",502.515500827625
"664d87f57ae3dbeef8615f9d75471b4d41806ce5",451.653158591231
"fcbb70ca92286a3f10f6bb090135b4a5adbc3f11",607.108363488622
"8a4391abc79c64a13e60c6aaeaf2e8e494d3aea4",502.457304034154
"6faaaa082369061d6b6a99e1d3ad05736a7c34ed",427.182907505953
"5c7fae8660523d891ca0136a22cdfc9e3f2d9a0c",423.501314395377
"16be20b88a8268b954347612af7ab37636359355",587.814009474958
"0afec8105321cc0f9a0324bfc8412407aeb0b393",571.376319745174
"eef7db7d8b77abe94e29524778a1aa8ff76df781",471.026377601968
"8bbd77d56ec15ba40e5ac404c0bc94869ec363cf",624.417064324315
"c345a8209383cc6f3ece2e7c40dc0f4091420b39",440.051124710285
"a509da1742da36cc89290f268031173d6c02dc63",407.385536375969
"eee31941c9a15ef27896aa58eb1e86cb52740dc5",450.769868141828
"0fcd8afefcf47d60b9fb87b7521cadf8ced9be57",522.121754572852
"d433e6e4eca847b81f68148f22ba6304a1350c70",565.446531834327
"f7a7f7605b2b4f51f84d7812d3b322ea883249e8",NA
"1b09dac234528aa6d2dfe5f990f77da4fc65768a",NA
"517b92ea81a697c91f17969f77a0a461b64997be",NA
"1a476aa7e8ab945d9f2c3bdf6dd5c6b7d6da4505",449.71966202648
"bd5d26e62cd45b5ce64868e1beab4778d709fc64",407.951218092378
"87ebc93894abd910eab0ebb1910c974c21468d12",507.741828608788
"c262a749861b72aa3c15f3afc4059d196e3067f0",437.425419526547
"ca1a2641c7176e90d72daaf11be5736933644641",542.643931096709
"486eb8747ea4f246bc82e9df7508909e9723facf",430.020059586802
"5b5b113b2598a9b93ccce2777256dd0c6f080145",484.8567701918
"f05d6f27c11346e4cf5fd49d201301e9b61508a1",NA
"f35a9a66f488d940cdf728cde2d1de94e607c4d8",NA
"4bb1c7999ea707d5631d3aef3a80177c4adbd4e8",422.682348149063
"245f3c2d6f83b0d7de0eafe4ba6885a0c6e0b8b1",NA
"49fec1f45e2aec87a4f45db624eaac5c2b22962b",NA
"aefe10e88b12c2db5e2c4042ec84d542afa34436",457.118427425485
"831a554bc210aae41c55a8fadefaf5f5b6b57078",NA
"b5c4d4cdb7181da0e31484c1643ace6ea9b9ccb7",519.822854934453
"80ff901eec9640d285bfb2f9d54503a23ec78edf",NA
"82f87f999ef9eb885376eb293c98e0d24c1c0775",501.276506810223
"ee671c65a415061b593dcdb6dfb69fdd3f0f3949",545.703127554782
"88c869a5bb6c1f4e707fb69493e05a22dd92114c",576.414032578172
"8c9da57e0c252738518df22422079bd0e9532ddc",436.674290695152
"a02d6a43329d2e80023cf23da55028036280c246",651.538755269181
"414195dc869c8936aabfd92e01dcccf05b5286c4",513.767904141106
"6a70befb31b7344771185ea36b3448388247a4ca",NA
"bf1729d377b6b22a3136785945ddaed39871db12",449.415318033911
"f6479bca2217f6dda8957b89a8b52527c921c89c",419.60351797835
"e059a14cb18302b154bcf01fe05c4862f5acd9df",NA
"c2ec2a890d52d7b76f03f7e560612b4ad787e6ef",NA
"1564df692d0a64c7dc1587cb6ecf5e973143b102",539.457626715449
"634e9b35097032a9595a1e898c20ae02087fe506",NA
"66374f3a36a6304383a3aed56d7b8d38edb872a7",621.862076068601
"968113765be995587d313248ca74216603daac3e",624.768879392706
"52699793d55f39152ffc16d30cb0b732face85e2",533.410538463207
"fc9f8b90b53ca7f011948af6771d63217fd371bc",NA
"c7822ff4e20895ca953fb3fe71b6ad4078b6281b",470.576374981181
"10c86fae9c84a9f8ac0e5b6f1b872b2e97928b8d",396.037416670304
"c80548ba80dc06fe7f952b6d46a541477d0ec65b",473.28571705184
"4aa241d9be745d5e47e3a8a0c1d606c9878a91df",615.588125278355
"873db9c4af614a98c8177a08dc9dbc8391e2a5cc",494.420419031679
"03a871e40ccef4f1d570b9cf27afb27ab6d1f35a",562.978006975818
"5ea6829f84323da79bcc652c24a82e2374af1a98",480.330756410014
"33e69bb3800fd41adb461fb6b2247145345634c1",483.413303445246
"59635391444e7d9e0b8521e30e01f8926fe28204",477.814665931576
"d932d1f79cc2f378bb062e12e4b20a8a59bc63d8",475.475891346096
"559672741efc90bf174f3cd83609d9de577e0dea",453.114143452125
"8ecd769ca0d3a1f8658e6e3ea2f073306ab171d5",NA
"556802f575493ba712ede7a5f9659201f60c5043",452.542735534221
"7aee63d569743515ffe766e3feacef8ad7714270",403.987530282104
"cfd0bc5f5968e253b16d7a48a39328b7d143efa6",424.672122697592
"96a358cc3423af4a6d6c0798a1d11b863367a612",462.557109205906
"e7cfbcd18b8d3896bbe80fa618467f11c1e5c119",649.480000762962
"a49b010075be6ea1fbe200b3a4482f8db22935bb",548.043816528725
"aa783515ff738d23f6adae631cbf51ab58fae5b7",445.533816122338
"fd95ade5272531152f2b812d1cb0dd152bfa0678",NA
"c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d",462.989928884625
"510862ea3b620d1546ec1de5bd0747e9814c03b1",452.360083256886
"5465919b4d336bbe836eff75f4b5938eafdb863f",432.938020603241
"59230f0cbc1d1bf861b8fd4e8a71590ae8b89a07",NA
"a8c411d8342cdb098e1cf95684f42e9bb9378861",NA
"88b2df87e6e0a8c9272d26276986e4854cc0a516",NA
"fc59feb8b75f22a86ef27bf267a3e7f8712b8a42",325.336700331657
"0e8c4d7cb64e48279a35f17e2a7daafbf086d74a",NA
"f3ec22388ed99e774eb6061402dcccec6c752f4a",NA
"a4aabcd700916946086484109b24e93fcf1afd5a",NA
"e1fbacc49f716328a083f9dbf582634cc06a8788",NA
"171b73d1f977fa036496f24235246fe1d4b908b1",464.114357324796
"06b76c46f0ee949f0ab7be51f935ec3c28555c5d",NA
"36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0",484.396272314037
"11673ed83a0b38c8c9eb7d433ce3e6be62728227",NA
"0a7114f2651f9950f6b26403af84850cdfa6952e",423.411110433243
"2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65",476.471207463251
"429852d4cee9e8493c4c0f9b39041ce36f273902",NA
"6ad6009351c9509a0651c645a9b1fe17511f21a8",NA
"0c48fa375c471885cbf20a651c6667bd37722c7b",NA
"a1566334143f4bdfe6c9dbb7e9d081ba11cacd14",457.788214479722
"17588b6e96d3879ea23c2ca570e0836cd993ee07",414.050154922765
"dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68",442.719864036665
"c5baf118bd7fba6fe5b151a3808e0a086a70a612",467.001864032746
"d2a0ab1bdcbb6a935f251251bd351bceded53443",NA
"2a025b7f161d1a3fb2aa71bcacb24ee8f309e3ec",NA
"77afc294bc91231448719e84c2172a01a8b14de6",552.236951866478
"fe11eb3740005701931aba6ae42a0176c3b7bf94",614.452967385934
"ceda53a524cbd1c0255de4af3f829ec8e698851b",NA
"f42ba849a8b102e802c1d4eb6471114bdf2c92ca",478.494944282747
"0e0f3edd6942644821f3a524324257f3a073ca2a",459.325613501136
"23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff",465.974476209665
"f276df735911779a1ff5d835bcaf6d214d3effcb",460.891911147449
"20b09a8ae57394e6cad0a2dbe1e436fb41430166",488.160568481268
"298bcba6ae69f6f7d31a68dfce32acd5b1420b65",542.878202059477
"6caf3bb3d3d47b7e0f94d38d2a9df42983baea52",497.376151104702
"f948ef2230e786ef593c7c4a86e47620453ae8cc",508.74347574383
"eeecb5149ff0cbf59351b2a42b5d71814fee6158",478.48458866588
"ac2e0816e652cf5260cb45260a9db9a29833b15a",490.782222265194
"f8413a0ac36dc1a0a59b0773d379e6214bff12a3",NA
"1a9819a1016e7e93f904c44fc6941801552e27fb",397.104809835158
"2a13cec7699aceeeddef567b3cf896c1e9365cab",558.728434807998
"62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee",449.744714595363
"a3d09f8b1233436ca38409f8c2127f3a57049cb3",490.690062114643
"2a289379a56b3fccb4f825808cb8cb62e3464de4",519.705428074186
"14a62b2ff36bc2ba66fcb6b4a2401359866b1435",461.062264398284
"f1f40995a03ec646ede76673c4058d4286ee5d86",654.10188721358
"ea4d2f256b094b4414574ea67320c3e2204fac10",472.033296624926
"205142cfb5053b476483020f0128e68d0ff66a4f",458.284515406305
"974537a130b3e5947e0d114c2624859b10affa6e",538.62753645545
"511409d7b89bbdc33908a9f7d8a88281725d30f7",629.649853528091
"2fffc2354ce66a2749250070ce91113dfb3d29eb",442.204009412685
"8ae80d6ac3e2828514467c5b6388ea1619ef001c",517.945362648515
"232129e63278dac8d9f82baaf23c3534bae396d3",NA
"f5187e928a06df7f5893dad371d369addd05a751",397.354290541067
"e366080005222df476c35a67b0e008005e41916b",422.78566480378
"c1fa33596abab41bdd213972ae7f9da1e6c4c279",415.481894195543
"d0d090255785236abb819b4381eccc5bb4fa8780",NA
"4eddf63f1894597b6fccb444d0b3af2fda07408f",525.08225723969
"98ed70e91cd47bada7c7e04874e67081b9c0a0fb",468.858206814342
"49350b0634798bde6649569eca496786e5d1bce7",589.198040603648
"e046ad101fdafcc2bff2938bc966371938895165",458.454574492412
"5f65e9cea038483e95b1571d789b04474742331a",NA
"722d97009100f6a48bafc0d06bf27c4df3d9d0c3",515.853981067286
"b17ced34952e5be0f0b3c21c873c8809467bfbea",NA
"9b674f2aa793e02aa4cc1014cdf367ecb60b3553",641.315322542541
"803162024415686a9cdd15cbce5ab265be727de1",423.837188858595
"18c31ee038a03d960fff336e75fda48d49c13152",467.910114039749
"2f4d0ba8b7960ef522a09e027c2e6b6205497075",428.340963040868
"ec8023fe855579afd62dd4a8a6da60b7fc6793b2",NA
"a8431c5dc49e110d42ca9b3b8ea956582bdc4844",NA
"dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb",490.907142544705
"1e6a6af52a2b0f254f198fc26312b8c47261aeba",410.953734046631
"188cde61038965b9bc1c874f7d81f3fd7c3815f0",672.669676842243
"6a2aa4caed6c6be94439dcd364528079b131287a",498.171063585276
"c02439fcc09f72a19a3bd4e42ef9abad23b96f5a",489.512336304537
"5075256486748587164fc3170622af701b21fc87",NA
"12357b2bb019bf1694ffe33a3218bd3bd54c45cd",494.229198548013
"d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee",442.461871478173
"89d9dc4d9de06f2d0cdd4dba2997b09cb094f084",NA
"75b7f61b22b17fdcc865fe1a75238f4090f25d7d",468.802089514571
"92d49b237a1812dc06948114e9d1ed2ef1b46768",600.056182329673
"7a48ae2165b2829894c952ab60838a7af20168e0",498.474018894994
"1ad51bbf7c21c610b0ac548d521f32e674fb524f",485.420522812411
"c7eac1d3a958cdf037b5ba6b40091feddd854f11",NA
"835ce6032947fb96ecde73b33b6caf66ae4e556d",501.750754367979
"0d5812d99dfb4e0ed04dfd964ecaadc8ac088468",486.392751028783
"425f9cc3da2ba9f7456741f422840246688bbda8",382.829357736497
"b6e88ccc0391dece267c4d9b48c44490903b46b4",440.973066152392
"d7629981932ce24db6a7b5b517fb45a596617b38",527.902794888629
"310c3f8dd45384575fa7e50214be3bdef8544d34",589.034505714155
"53d44c22cf452cc8853c229cf25fa07a2abf1f28",401.376247004573
"13eccb901c037133fe76ecbbed58904572ff2775",503.225609009085
"d17a26497cbda25c25835ce0b4aa419ed30f2a78",NA
"89504f44cdc890073b19be26e62574c50615536d",NA
"abc18711518dabe7e3a5b7baa7de479630772981",553.330523614012
"475716bd9be22aabc54e6b6ef5958519b2416786",443.971850071063
"11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac",483.277606272277
"86c838eb84d6b2b11398ebf5a2e4702e1abac79d",418.487441956535
"e6d95d1352ec259fc7e96050ceda73ac60f23e4a",NA
"cfacab7dac22d85fa964377ea32b4be78a3b648e",495.037411005838
"fed57b217d41195d999e8bce552d49eb76f59688",NA
"dafda14a14ae17b06457a9c751ca709641fa2a43",488.519121885252
"e254342fabb9a77fb9d3e975a61a3e30928adfda",547.728637118486
"2a099b53c306338d95920b9ea1d7a786ecd29137",NA
"ab26f24b43b865caeb74cfe83bc887b3af2fedd9",NA
"2983370b79c09bf78418e4335e0884bb926a5fb0",475.716082120741
"0807d301b8c5484c9bace1f909f1e76b8656c91e",544.15321086265
"4816f04ccbaa1e4b65de8f216a428e1a35cec252",417.720798943289
"00ad5d5600298c70d3a4511ef2e84a483bb22c86",400.397468896356
"7b807ff1f62f5e196af28f0b495c359dccba903e",446.382408805413
"3827e819a620d8f9a085c22cea412b1865aed0c7",451.631424169139
"8f8c6bc5499c24cda37005caa310b7207d7801ed",599.193065968767
"5d26e9941bde49a3523668999ea53f4cd6d7c9e6",408.30363334068
"da2d48a8443b76c28d3073a76005e912d2e152b4",553.142088365833
"3e5fa0fda2258366ec6de455735875bd7a86e30a",428.861589465414
"9d8fbcca019a71a67c870dce2de462a019da9c69",528.13705511645
"3dfe82e880147acb09c7170075a65b923c53b6d0",499.245086344037
"c6b1200a3cda2550da02561106d01d043db73a44",392.52675820995
"9c68cce8a9ff170ce8fdd6e30c4b48de0dd1d6c8",NA
"17a85e2166e19b1993126fbff01206beae738a06",661.845490852192
"ca61f22d18a2a12d4b334bc0886508a65fd06cf8",458.774316759813
"9f9fc65511e3191de84d8ee129a1e499bfaeadd0",495.012244399082
"14fd5065cb7cd8bb434afc81af8d05d7b92a216c",NA
"c28e871925f763bd88d85acdaccc17c85f21835a",NA
"0ebc697a57f14982a84f3eec580484644f6c000a",498.748116880237
"bd507a7d96c89d9e0991798a6f9e7e452c5570ad",449.58319950268
"d74bea2e5f86bd313b6bb7907a82b740c6f18e1e",460.224243422482
"446ced3e5fde8d61781304cb4e9e9fe131628a50",560.376554068912
"8e02a8d2104547a599667b38312691bd19b3bb05",488.319428243672
"e490a4b077b1d2750db453b48f6ad43a55cbedcb",599.91334180996
"e4c9df4005db1531039b317e86eaaeac4b06c4fe",576.597715394897
"85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0",397.627869977233
"281fdf12804aeed37efddf06d2f156149fa25757",510.007805901543
"b0bd0c8160b84d218958b30bfa84d36ae2eecc1d",568.098800374378
"87fdb4510def669e4fa6434518d67d253058d250",472.421211114312
"e1e7281374350c1d8823d83d22a4f29aafada269",511.746266267523
"9cb8f42151a04431bca0fe29f4f8b9474ac6173c",468.919388666711
"6769b690480fee480998f11ab1791b1ac6ea398f",537.671097860924
"1e2bdf3db4cfe8a735053ac6fc31928cfe675822",594.722911216369
"ef0b14ee71e890ac849c112effd0da453baa737a",NA
"2c1318677c2f31dbcacb31e0645576ead8f10e36",NA
"ba2f1709027e9bf363be7f6de512132f7d4af757",486.763296546604
"024cdddafe69a9ecc38a160d9ba4c297650d4baf",NA
"0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca",417.088901136505
"f92b5beeaaf6d7050f6e3fa08c3841093461c99e",NA
"6e91321e228d6d4dd87f9730a6551d72b33931ee",407.096622896394
"1e48758bf7f8af48969afa1e56ffee66f92f41d2",482.224532340781
"78ce05c90219380972197a06065cfb5a684f8b86",521.527669422483
"39aad74d8e9084f2facfccae4199d91c62db98c4",NA
"d1937748cc2c90942de393c34c2255137c803eb2",523.470061545409
"c133dc2945c16fb60ae37db0bc7743959f3da3d8",377.684542697098
"83fa6da48f33782c6dcc3ff3a64a94022221df13",372.67587836615
"d26a47079931199956f0b05bd3dcae4a0273459d",409.487827639879
"9cc4861e6d7a0a86caed8d7b063635cc90133b5a",NA
"d302df44c6e15373315852331ebd3b6dbbb4f2cc",590.081994803993
"7c75c93b5545fdd9e5beb09c956a693548424643",421.783630522004
"85850927c26adce658c878c72674532ff1355a0a",502.572870466382
"d1244777ca02ba8c470c11d07fd4d1f1aeef2841",468.37134895808
"ffbae0ca9e948254b873fc862b12fe39957058e3",492.012139713215
"35338f06701599600faa271b375044621238af07",NA
"d44b87fb81b1c525b44b845d8f4311b137a7ca55",NA
"b96064b65630b4832f20c47ce3b7ed5f9be9a052",484.545161423577
"f15ba67882369b617b42295b716c82d8e5af5c70",617.6246477494
"4231b98f39f34149443bd70a4ccef54336a925b1",582.42518255975
"f35249833d1bebb70b5fa6345904cb0e3f222600",590.575818208011
"407d69d21909f9944c6ae17a2a3266993b2a5846",551.356683452711
"5eb3d9141dea67e92d64e4de349dbc84f7e4daad",NA
"e4af0fe1eece28c3316bdb5f7859e0555d816adb",577.361308498046
"01ece8c37e9e349da24020b3a914426b212bf893",551.689745901044
"e2340afbf8f44e672546d21c55a7f16918540ae5",539.517788925276
"b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a",470.143219245095
"fa6c1cf41ff915d405e1f65f10f564a117baba9d",521.000324884156
"95b67d2b35b0e9d32ffa518017824bb909f823ff",585.619021855954
"601bc46879ceda8acc99c9e024bcf5ae418bed93",NA
"038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb",572.990549817507
"8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d",419.79503103635
"238f25431ccbb438872d987652ccf5bc75c0de28",NA
"e764e0c5d6420b20733cd195050ece92813088a8",461.76493699094
"5885904584fd96c4b81b1c7dba12d3069f1279e7",486.544511489102
"f3d828523fb53b206d38e0d6c383dcb8386fff06",472.516707413151
"129760f8a10b98f61fc894a2643cae4cfb0bb4e2",456.943016013638
"d93f82953b232e32f09c49980023a6dd5190f82e",404.578009373456
"ebb32cf7d8b122a5dabd41723d31d834147b0944",456.197825225675
"26451da54b7c50dd68a91b78480fae246c5c9533",NA
"7ede2e4d7b38337e9819adbcd29f493efaf1422f",478.482603327223
"b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3",435.23091340486
"27d03b6f1128b3834d6da1fbab4fdb51f29528a1",NA
"4c655a6be04f11039d8691c84f32a127aa31302b",452.928897247771
"9b11807d3cd299ae7c4673b996efde237367869f",463.373647119355
"29fafe8bae98f668dd51b9f8be530d27463d1028",NA
"e8f1b07f87537cb6dfa1ad1427023dc333615908",446.964813051903
"36aebe2504c407fae6a55dd78b6088606650b14e",NA
"32d60cd95e9dabae2aed8f052195d6eed8703ed1",NA
"6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b",616.024122860929
"ef18490c7eb36b305d531c27369096537d08755f",408.371212758495
"c69a7ad481dacbef32e5b399675ec26c653c0983",479.470167591709
"cf762d282e71afd27f192bfecbea9deecf0e48dd",404.254315185699
"8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66",482.26146985229
"f97331e59feafd161d011018f9c74fba1fae199f",536.022669971321
"58aa87c8d62f7e274075e201f0321699b63a2449",480.153275333625
"2aeae4cb7ff22ac771309a15f6bb72cbf71663e8",NA
"22a5b471349d6a7f6481f7e41e759d42d700f321",NA
"c098d4843d7e2c6f092659d6c7e856561e1bf965",465.332147691873
"69b82b274c4e45630e076443ad0f92022d55f561",539.005626408058
"88c09b0e47df70ac2a800ee9356c07c149e47965",514.573543792371
"c0f03ca18e52b127c3c65c66ca3e9ee8338066a9",472.558682904824
"130552305b1d235736ead954f3a39a31a5e26a85",493.861546662903
"4568958f97d91d411e056f26e468826db0f65252",NA
"cbf871506b2a8d2a250a613b163fd36613967987",NA
"38a2d03c567e15017340fc668151031745829f6f",413.93951964392
"6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064",510.430533903876
"f34367830fcea24bed44531a21723c743aa23388",407.414250937705
"898940208d1a3c6a9ea725ea81f70d9b19de9d6d",NA
"2947711097206170cb5cfcad8b3264e7d46cf84b",551.11413735238
"e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8",379.322773702192
"4236bab9aa4fda581822d73b2673e18173259236",574.057337338979
"8b74ecf4de459564720217586afd122cdd9a8dc7",371.209095062493
"3159104a8cb51f88391d02e5679c7b8164e3cf3c",410.102058657706
"b7e095ed890bd1d17a60cf3a9b09d66412ef838d",NA
